"","gene_short_name","P0","P4","P7","Ad"
"11694","Gm13158",0,0,0,0.03602635
"11695","Gm13160",0,0,0,0
"11696","Gm13161",0,0.054493,0,0.1632055
"11697","Gm13162",0.879067,0.887845,0.821371,0.9114425
"11698","Gm13163",0,0,0.2228795,0
"11699","Gm13165",0.3595435,0.2533565,0.3760845,0
"11700","Gm13166",2.0501,1.476395,2.367975,0.73143
"11701","Gm13167",0,0,0,0
"11702","Gm13168",0.2485865,0,0.0639055,0
"11703","Gm13169",0.187251,0.184892,0.0961027,0.322964
"11704","Gm13170",0.0475807,0,0,0
"11705","Gm13171",0,0.0980435,0,0.181862
"11706","Gm13172",0,0,0,0
"11707","Gm13173",0,0,0,0
"11708","Gm13174",0,0,0,0
"11709","Gm13175",0,0,0,0
"11710","Gm13176",0,0,0.097618,0
"11711","Gm13177",0,0,0,0
"11712","Gm13178",0.0424104,0.096052,0.04307825,0.2155115
"11713","Gm13179",0.1044106,0.526,0.285278,0.12809485
"11714","Gm13180",0,0,0,0
"11715","Gm13181",0.524358,0.4688205,0.747357,0.562276
"11716","Gm13182",0.3922205,1.306305,1.214675,0.63142
"11717","Gm13183",0,0.0974032,0,0
"11718","Gm13184",0,0,0.081585,0
"11719","Gm13185",0.0384157,0,0.1289367,0.0298509
"11720","Gm13186",0.8828785,1.55023,0.587335,2.03927
"11721","Gm13187",0.3477625,2.271079,0.592477,1.089157
"11722","Gm13188",0,0.04788785,0,0
"11723","Gm13189",0,0,0,0
"11724","Gm13191",0,0,0,0
"11725","Gm13192",0.441817,1.244115,0.684371,3.212355
"11726","Gm13193",0,0,0,0
"11727","Gm13194",3.166693,1.138925,1.47243,2.0831
"11728","Gm13195",0,0.259797,0,0
"11729","Gm13196",5.9230535,1.086605,0.6845245,1.87285
"11730","Gm13197",0,0,0,0
"11731","Gm13198",0.12092065,0,0.057798,0
"11732","Gm13199",0.8852675,0.975055,0.5501165,0.475627
"11733","Gm13200",0,0,0,0
"11734","Gm13201",0,0.0350961,0,0
"11735","Gm13202",0.716699,1.20645,1.28312,4.482415
"11736","Gm13203",0,0,0,0
"11737","Gm13204",1.566555,1.0770245,1.022522,0.8520715
"11738","Gm13205",3.846945,0.7712355,1.26178,0.6628375
"11739","Gm13206",0,0,0,0
"11740","Gm13207",0.04228155,0.0642995,0,0.0728725
"11741","Gm13209",0,0,0,0.071271
"11742","Gm13210",0,0,0,0
"11743","Gm13211",0,0,0,0
"11744","Gm13212",3.416735,3.641615,3.952295,0.9474995
"11745","Gm13213",0,0,0,0
"11746","Gm13214",0,0,0,0
"11747","Gm13215",1.00844,0.1456015,0.2039815,0
"11748","Gm13216",0,0,0.055532,0
"11749","Gm13217",3.822315,4.170285,4.061705,2.30937
"11750","Gm13218",0,0,0,0
"11751","Gm13219",0,0,0,0
"11752","Gm1322",0,0,0,0
"11753","Gm13220",0,0,0,0
"11754","Gm13221",0,0,0,0
"11755","Gm13222",0,0,0,8.5195
"11756","Gm13223",0.03324885,0,0,0.02702875
"11757","Gm13224",0,0,0,0
"11758","Gm13226",0.13433225,0.091809,0,0.1709965
"11759","Gm13228",0,0,0,0
"11760","Gm13229",0,0,0,0.2645785
"11761","Gm13231",0.012936185,0.06219075,0.01405995,0.0273059
"11762","Gm13232",0,0,0.0553355,0
"11763","Gm13233",0,0,0,0.050775
"11764","Gm13234",0,0,0,0.0951341
"11765","Gm13235",0.0577184,0.02273445,0.0688615,0
"11766","Gm13236",0,0.16273835,0.09410815,0.1733975
"11767","Gm13237",2.745995,5.66573,3.86858,0.340295
"11768","Gm13238",0.07440765,0.02895075,0.0354906,0
"11769","Gm13239",0,0,0.103661,0
"11770","Gm13240",0.14234275,0.21012,0.069966,0
"11771","Gm13241",0.22182,0.3999575,0.14624375,0.0647458
"11772","Gm13243",0,0,0,0
"11773","Gm13244",0,0,0.0314162,0
"11774","Gm13245",0,0,0,0
"11775","Gm13246",0.481051,0,0,0
"11776","Gm13247",1.10046,0.3555535,0.3860215,0.579077
"11777","Gm13248",1.793819,0.417851,0.6059555,0.278017
"11778","Gm13249",0,0,0,0
"11779","Gm13250",0,0,0,0
"11780","Gm13251",2.43236,2.04691,2.499475,0.4495715
"11781","Gm13252",4.92373,3.893965,4.95785,8.157875
"11782","Gm13254",0,0,0,0
"11783","Gm13255",0.6853565,0.093195,0.136295,0.1614325
"11784","Gm13256",0,0,0,0
"11785","Gm13257",0,0.0436169,0.0563455,0
"11786","Gm13258",0,0.184104,0,0.165156
"11787","Gm13259",0,0,0,0
"11788","Gm13260",0,0,0,0
"11789","Gm13261",0,0,0,0.055632
"11790","Gm13262",0,0.01788995,0,0
"11791","Gm13263",0,0,0,0
"11792","Gm13264",0,0,0,0
"11793","Gm13265",0,0,0,0
"11794","Gm13266",0,0,0,0
"11795","Gm13267",0.5328255,0.4377165,0.22839,0.081262
"11796","Gm13268",0.5380825,0.6112335,1.007384,0.444754
"11797","Gm13269",0.28177,0,0.2811105,0
"11798","Gm13270",0.9111,0,0.0614335,0
"11799","Gm13271",0,0,0,0
"11800","Gm13272",0,0,0,0.01340015
"11801","Gm13273",0,0,0,0
"11802","Gm13274",0,0,0,0
"11803","Gm13275",0,0,0,0
"11804","Gm13276",0,0,0,0
"11805","Gm13277",0,0,0,0
"11806","Gm13278",0,0,0,0
"11807","Gm13279",0,0,0,0
"11808","Gm13280",0,0,0,0
"11809","Gm13281",0,0,0,0
"11810","Gm13282",0,0,0,0
"11811","Gm13283",0,0,0.01920665,0
"11812","Gm13284",0,0,0,0
"11813","Gm13285",0,0,0,0
"11814","Gm13286",0,0,0,0
"11815","Gm13287",0,0,0,0
"11816","Gm13288",0,0.02212305,0,0
"11817","Gm13289",0,0,0,0
"11818","Gm13290",0,0,0,0
"11819","Gm13291",0,0,0,0
"11820","Gm13292",0.2303751,0.07984285,0.178705,0.1661145
"11821","Gm13293",0,0,0,0
"11822","Gm13294",1.115395,0.6713765,0.7128345,0.0856825
"11823","Gm13295",0,0,0,0
"11824","Gm13296",0,0,0,0
"11825","Gm13297",0.2254455,0,0,0
"11826","Gm13298",0,0,0,0
"11827","Gm13299",0,0,0,0
"11828","Gm1330",0,0,0,0
"11829","Gm13302",0.03489435,0.03638195,0.0343842,0.02315995
"11830","Gm13303",0,0,0,0
"11831","Gm13304",0,0,0,0
"11832","Gm13305",0.4370645,0.2917107,0.23413955,0.290209
"11833","Gm13306",0,0,0,0
"11834","Gm13307",0.598464,0,0,0.0663085
"11835","Gm13308",3.104675,1.470195,0.9556265,0.518766
"11836","Gm13309",0,0,0,0
"11837","Gm13310",0,0.0463779,0.095049,0.10111665
"11838","Gm13311",0.13273185,0.5422145,0.2711535,0.100945
"11839","Gm13312",0.8034555,0.4934475,0.1943085,0
"11840","Gm13313",0.04275605,0,0,0.03106225
"11841","Gm13314",0.206568,0.316829,0.209776,0.141334
"11842","Gm13315",0.4874455,0.2214815,0.227003,0.07776135
"11843","Gm13316",0.3157585,0.100867,0.139733,0
"11844","Gm13317",0,0,0,0
"11845","Gm13318",0,0,0,0
"11846","Gm13319",0,0,0,0
"11847","Gm1332",0,0.0509965,0,0
"11848","Gm13320",5.59372,7.3132,7.68148,2.996385
"11849","Gm13321",1.22768,0,0,0
"11850","Gm13322",0,0,0,0
"11851","Gm13323",0.1745702,0.1759625,0.148867,0.0222581
"11852","Gm13324",0.0661791,0,0.1489895,0.0646025
"11853","Gm13325",0,0,0,0
"11854","Gm13326",0,0.08201915,0.0401367,0.0266948
"11855","Gm13327",0,0,0,0
"11856","Gm13328",3.878565,3.99462,3.599905,4.29987
"11857","Gm13329",0,0,0,0
"11858","Gm13330",0,0,0,0
"11859","Gm13331",14.58574,18.8434,19.2508,21.44645
"11860","Gm13332",0,0,0,0.0135716
"11861","Gm13333",0.034189,0,0.03726965,0.0312767
"11862","Gm13335",0,0,0,0
"11863","Gm13336",0,0,0,0
"11864","Gm13337",0.039095,0.08192835,0.0704964,0.0258181
"11865","Gm13338",0,0,0,0
"11866","Gm13339",3.28897,0.802371,4.43077,2.343255
"11867","Gm13340",10.60819,14.93965,24.52645,21.34965
"11868","Gm13341",8.92312,8.773885,19.3952,14.03325
"11869","Gm13342",13.55585,11.1626,11.8438,16.5067
"11870","Gm13343",0,0,0,0
"11871","Gm13344",0.204445,0.07153085,0.2583745,0.0182352
"11872","Gm13345",0,0,0,0
"11873","Gm13346",0,0,0,0
"11874","Gm13347",0,0.0150536,0,0
"11875","Gm13348",0,0,0,0
"11876","Gm13349",0.162219,0.4519185,0.4925715,0.102483
"11877","Gm1335",0,0.321912,0,0
"11878","Gm13350",0,0.4983865,0.4233565,0
"11879","Gm13351",1.354142,0.9659825,0.8478285,0.0957085
"11880","Gm13352",0.562486,1.696765,1.3618675,7.770025
"11881","Gm13353",0,0,0,0
"11882","Gm13354",0,0,0,2.505275
"11883","Gm13355",0,0,0,0
"11884","Gm13356",0,0,0,0
"11885","Gm13357",0,0,0.311181,0.060885
"11886","Gm13358",0,0,0,0
"11887","Gm13359",0,0.39984,0.2586915,0.3075295
"11888","Gm13360",0,0,0,0.169521
"11889","Gm13361",0,0,0,0
"11890","Gm13362",0.236737,0.0965635,0.135487,0.118209
"11891","Gm13363",0.219784,0.159919,0,0
"11892","Gm13364",0,0,0,0
"11893","Gm13365",0,0,0,0.29388
"11894","Gm13366",0,0,0,0
"11895","Gm13367",0,0,0,0
"11896","Gm13368",0,0,0,0
"11897","Gm13369",0.2373455,0.12693555,0.0957185,0.14554695
"11898","Gm1337",3.354535,0.865947,0.3137815,0.5996395
"11899","Gm13370",0,0,0,0
"11900","Gm13371",1.517656,0.0661055,0,0
"11901","Gm13372",2.5485505,0.9423465,0.8572275,0.297417
"11902","Gm13373",0,0,0,0.04328965
"11903","Gm13375",8.93184,8.841465,9.0385,8.86659
"11904","Gm13376",0,0,0,0
"11905","Gm13377",0,0,0,0
"11906","Gm13378",0.1231698,0,0,0.13253
"11907","Gm13379",0.0408315,0.0338769,0.04661445,0
"11908","Gm13380",0.385169,0.4763415,1.0367835,0.2500305
"11909","Gm13381",0.158635,0.1727255,0,0
"11910","Gm13382",0,0,0,0
"11911","Gm13383",0.0350695,0,0,0.0249849
"11912","Gm13384",0.03948575,0,0,0
"11913","Gm13385",11.3304,0,0,0
"11914","Gm13386",0,0,0,0
"11915","Gm13387",0.4979485,0.452728,0.2987735,0.18423685
"11916","Gm13388",0,0,0,0
"11917","Gm13389",0.06632845,0.09704,0.288956,0.1492055
"11918","Gm13390",0,0,0,0
"11919","Gm13391",0.05039815,0.03639125,0,0.0299812
"11920","Gm13392",0,0,0,0
"11921","Gm13393",0,0.0840315,0,0
"11922","Gm13394",195.1975,228.4875,185.953,214.754
"11923","Gm13395",0.17157055,0.16139815,0.067133,0.0397834
"11924","Gm13396",0,0,0,0
"11925","Gm13397",0,0,0,0
"11926","Gm13398",0.0142742,0,0,0.00881745
"11927","Gm13399",0.337708,0.2549995,0.3046465,0.165259
"11928","Gm13400",0,0,0,0
"11929","Gm13401",0,0,0,0
"11930","Gm13402",13.348165,3.29627,1.54701,2.992295
"11931","Gm13403",0,0,0,0.061148
"11932","Gm13404",0.05458665,0.01914275,0,0.03833665
"11933","Gm13405",0.1327806,0.13170775,0.0581625,0
"11934","Gm13406",0,0,0,0
"11935","Gm13407",0,0.1824395,0.125597,0.0918625
"11936","Gm13408",0.462217,0.5927895,0.62587,0.6881695
"11937","Gm13409",0,0,0,0
"11938","Gm13410",1.8675,2.41155,1.62309,1.85448
"11939","Gm13411",0,0,0,0
"11940","Gm13412",0,0,0,0
"11941","Gm13413",0,0.6376545,0.109428,0.1151055
"11942","Gm13414",2.12132,2.46158,1.36124,0.6841465
"11943","Gm13415",0.08893925,0.02073435,0.0294271,0.01890445
"11944","Gm13416",0.512344,0.500315,0.4144005,0.891621
"11945","Gm13417",0,0,0,0
"11946","Gm13418",0,0,0,0
"11947","Gm13419",0,0,0,0
"11948","Gm13420",0.188888,0,0,0.0500595
"11949","Gm13421",0.8376075,0.1369581,0.0455833,0
"11950","Gm13422",2.428365,3.68427,3.66625,3.03507
"11951","Gm13423",0.312064,0.1174761,0.1074725,0.02038825
"11952","Gm13424",0,0,0,0
"11953","Gm13425",0,0,0,0
"11954","Gm13426",0,0,0,0
"11955","Gm13427",0.11906555,0.14638445,0.159571,0.05923195
"11956","Gm13428",0,0.316452,0.149909,0
"11957","Gm13429",1.189249,0.2370355,0.154872,0
"11958","Gm13430",0,0,0.229476,0
"11959","Gm13431",0.570673,0.1936755,0.224252,0.0658625
"11960","Gm13432",0,0,0,0
"11961","Gm13433",0,0.2911865,0.8431915,0
"11962","Gm13434",0,0.1247705,0,0
"11963","Gm13435",0,0.0219141,0.06449235,0.0264013
"11964","Gm13436",34.9437,37.54845,32.90365,29.774
"11965","Gm13437",0.0824315,0,0,0
"11966","Gm13438",0,0,0,0
"11967","Gm13439",0,0,0,0
"11968","Gm13440",0,0,0,0
"11969","Gm13441",0,0.0196506,0,0.02308965
"11970","Gm13442",0,0.055215,0,0
"11971","Gm13443",18.095,24.00345,24.52515,46.6316
"11972","Gm13444",0,0,0,0
"11973","Gm13445",0,0,0,0
"11974","Gm13446",0,0,0,0.0582185
"11975","Gm13447",0,0,0,0
"11976","Gm13448",0,0,0,0
"11977","Gm13449",0,0,0,0
"11978","Gm13450",0,0,0,0
"11979","Gm13451",0,0,0,0
"11980","Gm13452",0,0,0,0
"11981","Gm13453",29.70105,43.76365,36.9623,50.00195
"11982","Gm13454",0,0,0,0
"11983","Gm13455",0,0,0,0
"11984","Gm13456",17.25955,20.174,18.05175,4.733215
"11985","Gm13457",0,0,0,0
"11986","Gm13458",0,0,0,0
"11987","Gm13459",0,0,0,0
"11988","Gm13460",0,0,0,0
"11989","Gm13461",15.41585,22.2807,16.8574,15.299
"11990","Gm13462",0,0,0,0
"11991","Gm13463",0,0,0,0
"11992","Gm13464",0.4565705,0.2808965,0.1892845,0.182177
"11993","Gm13465",0,0,0,0
"11994","Gm13466",0,0.03018375,0,0
"11995","Gm13467",0,0,0,0
"11996","Gm13468",0,0,0,0.0842485
"11997","Gm13469",0.919165,0,0,0
"11998","Gm13470",0.3664905,0.551267,0.580008,0.300563
"11999","Gm13471",0,0,0,0
"12000","Gm13472",0,0,0,0
"12001","Gm13473",0,0.092562,0.1305285,0
"12002","Gm13474",0.0296965,0,0,0
"12003","Gm13475",0,0,0,0
"12004","Gm13476",1.652715,1.939225,1.69174,1.440475
"12005","Gm13477",0.03490165,0.04513455,0.02638395,0.0609614
"12006","Gm13478",0,0,0,0
"12007","Gm13479",0.482282,0.9695055,2.15869,0.9726865
"12008","Gm13480",0,0,0,0
"12009","Gm13481",0.578816,0.3792005,0.2475155,0.5524045
"12010","Gm13482",0,0,0,0
"12011","Gm13483",0.4426635,0.49741,0.7301705,0.794588
"12012","Gm13484",0,0,0,0
"12013","Gm13485",0,0.051945,0,0
"12014","Gm13486",0,0,0,0
"12015","Gm13487",0.606259,0.2695679,0.4427005,0.1537215
"12016","Gm13488",0,0,0,0
"12017","Gm13489",0,0,0.0512195,0
"12018","Gm13490",0.2734812,0.0279832,0.0378583,0
"12019","Gm13491",0,0,0,0
"12020","Gm13492",0,0,0,0
"12021","Gm13493",0.1320327,0.11037445,0,0.03802645
"12022","Gm13494",0,0,0,0
"12023","Gm13495",0,0,0,0
"12024","Gm13496",0,0,0,0.0450889
"12025","Gm13497",0.02661425,0.02142315,0.0902245,0.019377
"12026","Gm13498",0.122179,0,0,0.0099374
"12027","Gm13499",0,0,0,0
"12028","Gm13500",0.226727,0.071478,0,0
"12029","Gm13501",0,0,0,0
"12030","Gm13502",6.555745,8.748315,1.86313,1.698075
"12031","Gm13503",0.2371065,0.094445,0.127851,0.2471475
"12032","Gm13504",0,0,0,0
"12033","Gm13505",0,0,0,0
"12034","Gm13506",0,0,0,0
"12035","Gm13507",1.3328815,2.330765,1.469465,0.444657
"12036","Gm13508",0.79306245,0,0,0
"12037","Gm13509",15.9531,23.7841,21.2112,21.08365
"12038","Gm13510",0.1642485,0.124098,0.357701,0
"12039","Gm13511",0,0,0.1697255,0.119787
"12040","Gm13517",0.1695614,0.0194648,0.10151445,0
"12041","Gm13518",0,0,0,0
"12042","Gm13519",0,0,0,0.518434
"12043","Gm13520",0,0.1311931,0.067362,0.03804585
"12044","Gm13521",0,0,0,0
"12045","Gm13522",0.12384025,0.0953875,0,0
"12046","Gm13523",0.2104925,0.069369,0,0
"12047","Gm13524",0.09597585,0.2100615,0.188934,0
"12048","Gm13525",0,0,0.1045775,0
"12049","Gm13526",0,0,0,0
"12050","Gm13527",0.3123145,0.04671635,0,0
"12051","Gm13528",1.83607,1.261565,0.5372205,0.451369
"12052","Gm13529",0.312281,0.3479665,0.1608425,0
"12053","Gm13530",0,0,0,0
"12054","Gm13531",0,0,0,0
"12055","Gm13532",0,0.19178,0,0
"12056","Gm13533",0,0,0,0
"12057","Gm13534",1.324222,1.84273,0.775416,1.98522
"12058","Gm13535",0,0.01092065,0,0
"12059","Gm13536",0,0,0,0.0460596
"12060","Gm13537",0,0,0.339418,0
"12061","Gm13539",0,0,0,0
"12062","Gm13540",1.378271,2.31504,2.062015,2.391695
"12063","Gm13541",0,0.1902545,0.276858,0
"12064","Gm13542",0.1933245,0.047697,0.27511,0.088493
"12065","Gm13543",0.1103712,0.07861245,0,0.0271083
"12066","Gm13544",0,0.010714,0.0162308,0
"12067","Gm13545",0,0.0595235,0,0
"12068","Gm13546",0,0,0.0434889,0
"12069","Gm13547",0.2283235,0.3835875,0.0317789,0.55304
"12070","Gm13549",0.10669175,0.219849,0.404438,0.7811755
"12071","Gm13550",0,0,0,0
"12072","Gm13551",0,0,0,0
"12073","Gm13552",3.333095,3.547465,3.20735,4.550755
"12074","Gm13553",0,0,0,0
"12075","Gm13554",2.017705,2.137625,2.763235,6.44966
"12076","Gm13555",0,0,0,0
"12077","Gm13556",0.613716,0.341194,0.09509,0
"12078","Gm13557",0.167139,0,0,0
"12079","Gm13558",0,0.107818,0.074508,0
"12080","Gm13559",0,0,0,0
"12081","Gm13560",0,0,0,0
"12082","Gm13561",0.07840385,0.01798065,0.0797381,0.0460215
"12083","Gm13562",1.041401,1.070442,0.543105,0.6330125
"12084","Gm13563",1.90257,1.362955,1.1536025,0.5506535
"12085","Gm13564",0,0,0,0
"12086","Gm13565",0,0,0,0
"12087","Gm13566",0,0.052853,0.234726,0
"12088","Gm13567",0,0,0.79171,0
"12089","Gm13569",0,0.1333475,0.190953,0
"12090","Gm13570",0,0,0,0
"12091","Gm13571",0,0,0.0289785,0.02165375
"12092","Gm13572",0.204843,0.1639625,0.224668,0.2292235
"12093","Gm13573",0.11784585,0.1656071,0.18231,0.0829597
"12094","Gm13574",0.15982695,0.1172265,0.370007,0
"12095","Gm13575",0,0,0,0
"12096","Gm13576",0,0,0,0
"12097","Gm13577",0,0,0,0
"12098","Gm13578",0.831826,0.6694885,0.8503475,0.3885195
"12099","Gm13579",0,0,0,0
"12100","Gm13580",0,0,0,0
"12101","Gm13581",0,0,0,0
"12102","Gm13582",0.06199255,0.075754,0.0221937,0.0128438
"12103","Gm13583",0.074008,0.0853229,0.1972447,0.0858945
"12104","Gm13584",0,0,0,0
"12105","Gm13586",0.249743,0.065838,0.273864,0
"12106","Gm13588",6.866435,0,0,0
"12107","Gm13589",2.1861195,0.3723505,0.514045,0.1604125
"12108","Gm13590",0.12399365,0.213308,0.314247,0
"12109","Gm13591",0,0,0.2058875,0.0594075
"12110","Gm13592",0,0.0247371,0,0
"12111","Gm13593",0,0,0,0
"12112","Gm13594",2.309875,1.46733,2.135625,3.08695
"12113","Gm13595",0,0.1020315,0,0
"12114","Gm13596",0.6668865,0.1636,0.694435,0.3876205
"12115","Gm13597",27.29354,34.9784,29.0615,10.69695
"12116","Gm13598",0,0,0,0
"12117","Gm13599",0,0,0,0
"12118","Gm136",0,0,0,0
"12119","Gm13600",0,0,0,0
"12120","Gm13601",0,1.460515,2.309875,8.74635
"12121","Gm13602",0.888253,0.4400855,0.4715755,0.6042835
"12122","Gm13603",0,0,0,0
"12123","Gm13604",0,0.065118,0.1007985,0.144798
"12124","Gm13605",0,0,0,0
"12125","Gm13606",0.2331187,0.03071935,0,0.087073
"12126","Gm13607",0.1741155,0,0,0
"12127","Gm13608",0.02549825,0,0.0255687,0
"12128","Gm13609",1.979279,0.6137785,0.337039,0.1630872
"12129","Gm13610",17.29455,18.7838,19.6744,17.97075
"12130","Gm13611",9.323615,15.4475,11.59325,18.3832
"12131","Gm13612",0,0,0.0994575,0
"12132","Gm13613",0.21825,0.11111605,0.250116,0.06589195
"12133","Gm13614",0,0,0,0
"12134","Gm13615",0,0,0.03188465,0
"12135","Gm13616",0,0,0,0
"12136","Gm13617",0.1509313,0.7622995,0.17252,0.1694975
"12137","Gm13618",0,0,0,0
"12138","Gm13619",0.121037,0.06631965,0.061618,0
"12139","Gm13620",3.87699,1.463105,1.2634775,0.3186815
"12140","Gm13621",0,0,0.249666,0
"12141","Gm13622",1.022945,0.7809425,0.5699145,0.2853415
"12142","Gm13623",0.267797,0.183055,0.3101,0.0401699
"12143","Gm13624",0,0,0,0
"12144","Gm13626",0,0,0,0
"12145","Gm13627",0,0,0,0
"12146","Gm13629",0,0,0,0
"12147","Gm13630",0,0,0,0
"12148","Gm13632",0,0.1302085,0.2024365,0
"12149","Gm13633",0,0,0,0
"12150","Gm13634",0,0.0496981,0.073435,0.050136
"12151","Gm13635",0.231984,0.175163,0,0
"12152","Gm13636",0,0,0,0
"12153","Gm13637",0,0,0,0
"12154","Gm13638",0,0,0,0
"12155","Gm13640",0,0,0,0
"12156","Gm13641",0,0,0,0.1480615
"12157","Gm13642",0,0.087684,0,0
"12158","Gm13643",0,0,0,0
"12159","Gm13644",0.1670485,0.197952,0.1421365,0.234071
"12160","Gm13645",0,0,0,0
"12161","Gm13647",0,0.0566615,0,0
"12162","Gm13649",0,0,0,0
"12163","Gm13650",0,0.0875625,0.122249,0
"12164","Gm13651",1.172788,1.250635,1.2213935,0.7846275
"12165","Gm13652",0,0.009242,0.01259605,0
"12166","Gm13653",0.750876,0.4431285,0.746206,0.183272
"12167","Gm13654",35.5314,43.7349,39.41065,34.57055
"12168","Gm13655",0,0,0,0
"12169","Gm13656",0,0,0,0
"12170","Gm13657",0.14858805,0.03305835,0.0655332,0.11777455
"12171","Gm13658",0,0,0,0
"12172","Gm13659",0,0,0,0.0392029
"12173","Gm13660",0,0,0,0
"12174","Gm13661",0,0,0,0
"12175","Gm13664",0,0,0,0
"12176","Gm13665",1.2500185,0,0.1976505,0
"12177","Gm13666",0.04471655,0.1642505,0.224807,0.03519845
"12178","Gm13667",0.04358955,0.03301815,0,0
"12179","Gm13668",0,0,0,0
"12180","Gm13669",0,0,0.1645575,0
"12181","Gm13670",0.06358855,0,0.0657915,0
"12182","Gm13672",0,0,0,0
"12183","Gm13673",0,0,0,0
"12184","Gm13674",0,0,0,0
"12185","Gm13675",0.2253515,0.0789695,0.201113,2.76997
"12186","Gm13676",0,0,0,0
"12187","Gm13677",0,0,0,0
"12188","Gm13678",0,0,0,0
"12189","Gm13679",0,0,0,0
"12190","Gm13680",50.0621,56.1026,46.6267,33.13395
"12191","Gm13681",0,0,0,0
"12192","Gm13682",0,0,0,0
"12193","Gm13683",0.2359255,0.03058005,0.0822373,0
"12194","Gm13684",0.03968185,0.0907186,0.07226285,0.043643
"12195","Gm13685",0,0,0,0
"12196","Gm13686",0,0,0,0
"12197","Gm13687",0,0,0,0
"12198","Gm13688",0.09208005,0.1364495,0,0
"12199","Gm13689",0.9419115,0.2333125,0.5411145,0.338531
"12200","Gm13690",0.1978105,0,0,0
"12201","Gm13691",0,0,0,0
"12202","Gm13692",0,0,0,0
"12203","Gm13693",0,0,0,0
"12204","Gm13694",0.0064367048475,0,0,0
"12205","Gm13695",0.0065051827875,0,0.00539142375,0
"12206","Gm13696",0,0,0,0
"12207","Gm13697",0,0,0,0
"12208","Gm13698",0,0,0,0
"12209","Gm13699",2.42039,3.57834,3.020835,2.77348
"12210","Gm13700",0,0,0,0
"12211","Gm13701",0,0,0,0
"12212","Gm13702",0,0,0,0
"12213","Gm13703",0,0.062148,0,0.0703235
"12214","Gm13704",0.4519125,0.52682,0.7476465,0.04900745
"12215","Gm13705",0.752894,1.2535595,1.0626175,0.319307
"12216","Gm13706",0.8213655,0.586989,0.593453,0.26613
"12217","Gm13707",0,0,0.099434,0.0642015
"12218","Gm13708",0.778725,0.211058,0.1636945,0
"12219","Gm13709",0.8152775,0.167587,0.3098695,0.2612675
"12220","Gm13710",0.668791,0.196393,0.7689605,0.1616895
"12221","Gm13711",0,0.1124485,0,0
"12222","Gm13712",0.05433055,0.060309,0.04517495,0.06949535
"12223","Gm13713",1.694005,0.0954124,0.7331,0.174706
"12224","Gm13714",3.18094,0,0,0
"12225","Gm13715",0,0.1881085,0,0.5833115
"12226","Gm13716",0.557484,0.3234825,1.32601,0.10013645
"12227","Gm13717",1.752905,2.23597,1.30048,0.549264
"12228","Gm13718",0,0,0,0
"12229","Gm13719",0.0936474,0.0899471,0.08425425,0.2982285
"12230","Gm13720",0,0,0,0
"12231","Gm13721",0,0,0,0
"12232","Gm13722",3.920095,5.384385,5.091325,3.053635
"12233","Gm13724",0.1858935,0.10414165,0.21078085,0.1573825
"12234","Gm13726",0.3868405,0,0,0.0367369
"12235","Gm13728",0,0,0,0
"12236","Gm13729",0,0,0,0
"12237","Gm13730",0,0,0,0
"12238","Gm13731",0,0,0,0
"12239","Gm13732",0,0,0,0
"12240","Gm13733",0,0,0,0
"12241","Gm13735",0,0.03248385,0,0
"12242","Gm13736",15.24545,30.63835,27.7331,28.60985
"12243","Gm13737",0,0,0,0
"12244","Gm13738",0,0,0,0
"12245","Gm13739",0,0,0,0
"12246","Gm13740",0,0.289769,0,0
"12247","Gm13742",0,0,0,0
"12248","Gm13743",0.03623245,0.09492,0.04147875,0.13229425
"12249","Gm13744",0,0.1730045,0,0.1290325
"12250","Gm13745",0,0,0,0
"12251","Gm13746",0,0,0,0
"12252","Gm13748",0,0.108195,0,0.135893
"12253","Gm13749",0.0316744,0.06913735,0.2352,0
"12254","Gm13750",0,0.08044,0,0
"12255","Gm13751",0,0,0,0.0506265
"12256","Gm13752",0,0,0,0
"12257","Gm13754",0,0,0,0
"12258","Gm13755",0,0,0,0
"12259","Gm13756",0,0,0,0
"12260","Gm13758",0,0,0,0
"12261","Gm13761",0,0,0,0
"12262","Gm13763",0,0,0,0
"12263","Gm13765",0,0.3412405,0,0
"12264","Gm13767",0,0,0,0
"12265","Gm13768",0,0,0,0
"12266","Gm13769",0,0,0,0
"12267","Gm13770",0,0,0,0
"12268","Gm13771",11.47055,3.829995,11.597185,3.593815
"12269","Gm13772",0.1656345,0,0.1787925,0
"12270","Gm13776",0,0.0195355,0.02784055,0.04426905
"12271","Gm13777",0,0,0,0
"12272","Gm13778",3.80951,0.9034605,0.957051,0.1582465
"12273","Gm13780",0,0,0,0
"12274","Gm13781",0,0,0,0
"12275","Gm13782",0,0,0,0
"12276","Gm13784",0.8167705,0.331463,0.30669,0.309977
"12277","Gm13785",0.3169445,0.2453065,0.201142,0.09342465
"12278","Gm13786",0,0.1741245,0.2561905,0.142693
"12279","Gm13787",0,0,0,0
"12280","Gm13788",0,0,0,0
"12281","Gm13790",0,0,0,0
"12282","Gm13791",0,0,0,0
"12283","Gm13792",0,0,0,0
"12284","Gm13793",0,0,0,0
"12285","Gm13794",0,0,0,0
"12286","Gm13795",0,0,0,0
"12287","Gm13796",0,0,0,0
"12288","Gm13797",0,0,0,0
"12289","Gm13798",0,0,0,0
"12290","Gm13799",0,0,0,0
"12291","Gm13800",0,0,0,0
